Time,distance,Tm
9.2358e-07,0.02398749674309514,301.04
9.1558e-07,0.0239893726470702,301.08
6.9535e-07,0.023991248404366124,300.0
9.0706e-07,0.023991456812790673,301.14
7.3115e-07,0.023991665219404844,302.32
7.1906e-07,0.023993332407150115,302.4
8.9812e-07,0.023993540797472974,301.21
1.1634e-06,0.023993957572689,301.52
1.1527e-06,0.023994374340665772,300.91
6.521225e-07,0.02399562460116427,300.0
8.8873e-07,0.023995832971580713,301.26
1.1421e-06,0.02399604134018776,300.73
1.1316e-06,0.02399708315608378,300.68
8.7892e-07,0.02399812492675209,301.33
7.069e-07,0.023998541622356973,302.53
6.8307e-07,0.02399937499186177,300.0
8.687e-07,0.02400041666304983,301.5
6.9535e-07,0.024001458289029023,300.0
8.5815e-07,0.02400270818053663,301.64
1.1527e-06,0.024004374601309653,300.94
8.4732e-07,0.024005207768315606,301.69
8.3627e-07,0.024007707095847368,301.76
8.2505e-07,0.02400999791753427,301.82
6.9535e-07,0.02401166383239612,300.0
8.1368e-07,0.024012288520672078,301.89
1.1634e-06,0.02401416248799862,301.49
8.0218e-07,0.024014370697563573,301.95
1.1527e-06,0.024014578905323325,301.0
1.1421e-06,0.02401624450241961,300.74
7.9057e-07,0.02401645269393463,302.04
1.1316e-06,0.024017285441947846,300.68
1.1847e-06,0.024018118161088307,300.71
7.7885e-07,0.024018326336362406,302.1
9.404499999999999e-07,0.024018950851359015,301.79499999999996
6.8307e-07,0.024019783512762974,300.0
7.6705e-07,0.024019991673603885,302.16
7.5515e-07,0.024021656895393373,302.21
6.9535e-07,0.024021865040000537,300.0
7.4319e-07,0.024023113869771337,302.27
1.1211e-06,0.024023738260312445,300.65
1.13165e-06,0.024024778875153044,300.9
1.1002e-06,0.024025819444922165,300.64
1.0898e-06,0.02402665186828993,300.65
3.108469607843137e-07,0.024028108539791475,300.0
6.9535e-07,0.024032061917363644,300.0
7.3115e-07,0.02403226997185243,302.32
7.1906e-07,0.02403393434292438,302.4
1.2391e-06,0.024034350417683436,300.22
1.2029666666666666e-06,0.02403455845236188,300.67333333333335
1.2064e-06,0.024034766485239667,300.4
1.1527e-06,0.02403497451631684,301.39
1.1956e-06,0.02403518254559345,300.52
6.521225e-07,0.024036222664969634,300.0
1.1421e-06,0.024036638700117786,300.75
1.1316e-06,0.024037678756485617,300.68
7.069e-07,0.024039342753078754,302.53
6.8307e-07,0.024040174708183797,300.0
1.0794e-06,0.02404100663449848,300.66
1.0692e-06,0.024041630560342617,300.67
6.9535e-07,0.024042046501909938,300.0
1.059e-06,0.024042254469995115,300.68
1.049e-06,0.024042878363457233,300.7
1.0391e-06,0.02404329428343795,300.71
1.0293e-06,0.02404391814991891,300.73
1.1527e-06,0.024045165834321043,301.59
1.0196e-06,0.024045789652244735,300.78
1.01e-06,0.024048076846184603,300.81
1.0005e-06,0.024050363822611918,300.83
6.9535e-07,0.024052234823400506,300.0
9.9118e-07,0.024052650581588716,300.84
9.8185e-07,0.024054729264741267,300.86
1.1634e-06,0.02405493712317702,301.43
1.1527e-06,0.02405535283466031,301.73
1.057385e-06,0.02405701560875746,300.82
1.1316e-06,0.024058054784208967,300.69
1.1847e-06,0.0240588860922529,300.69
9.6372e-07,0.024059093914775762,300.9
7.069e-07,0.02405950955443606,302.53
1.174e-06,0.02405971737157359,301.03
6.8307e-07,0.024060340812216273,300.0
9.551e-07,0.024061172041278455,300.93
6.9535e-07,0.024062418831031926,300.0
9.4706e-07,0.024063249988312056,300.95
1.1211e-06,0.024064496670406384,300.65
9.4005e-07,0.024064912216752422,300.98
1.1527e-06,0.02406532775592304,301.82
1.1106e-06,0.024065535522817687,300.65
9.3552e-07,0.02406595105122588,300.99
1.1002e-06,0.024066574330386118,300.65
9.3103e-07,0.024066989840858786,301.01
1.0898e-06,0.02406761309311748,300.65
9.2358e-07,0.024068651811017583,301.04
9.1558e-07,0.02407072911234722,301.08
8.01205e-07,0.024072598530279193,300.57
7.3115e-07,0.024072806234421446,302.32
7.1906e-07,0.02407446780304811,302.4
8.9812e-07,0.024074675491063218,301.2
1.1634e-06,0.024075090861718464,301.4
1.1527e-06,0.024075506225207394,301.88
6.521225e-07,0.02407675227267997,300.0
8.8873e-07,0.02407695994098923,301.25
1.1421e-06,0.024077167607507326,300.77
1.1316e-06,0.02407820591323199,300.7
8.7892e-07,0.024079244174184538,301.32
7.069e-07,0.02407986710926786,302.53
6.8307e-07,0.02408069766431197,300.0
8.687e-07,0.024081528190710823,301.45
6.9535e-07,0.02408277392660571,300.0
8.5815e-07,0.024083811990629724,301.63
1.1527e-06,0.024085680393129857,301.92
8.4732e-07,0.024086303161755643,301.69
8.3627e-07,0.02408879407525416,301.76
8.2505e-07,0.024091077186377534,301.82
6.9535e-07,0.024092945025463365,300.0
8.1368e-07,0.02409336008115099,301.89
9.827899999999999e-07,0.024095435252346035,301.66499999999996
1.1527e-06,0.024095850265139017,301.94
9.66335e-07,0.024097510244836497,301.40999999999997
1.1316e-06,0.024098547674081938,300.7
9.81775e-07,0.024099377585323652,301.385
9.404499999999999e-07,0.024100207467986662,301.76
7.2506e-07,0.02410103732207392,301.08000000000004
7.5515e-07,0.024102696944532993,302.21
6.9535e-07,0.02410290438930545,300.0
7.4319e-07,0.02410414902044874,302.27
1.1211e-06,0.024104978738841484,300.66
1.13165e-06,0.024106015846671967,301.30499999999995
1.1002e-06,0.02410705290988511,300.65
1.0898e-06,0.024108089928486662,300.66
3.108469607843137e-07,0.02410912690248239,300.0
6.9535e-07,0.024113066996962453,300.0
7.3115e-07,0.024113481706298658,302.32
7.1906e-07,0.02411514047232568,302.4
1.2391e-06,0.024115555146004827,300.22
1.1958e-06,0.024115762480170517,300.805
1.21185e-06,0.02411596981255367,300.345
1.1527e-06,0.02411617714315434,301.96
1.1956e-06,0.024116384471972577,300.5
6.521225e-07,0.024117421089328767,300.0
1.1421e-06,0.024117835723795784,300.79
1.1316e-06,0.02411887227877788,300.71
7.069e-07,0.024120323380916766,302.53
6.8307e-07,0.024121152542944543,300.0
1.0794e-06,0.02412218895539955,300.66
1.0692e-06,0.02412281078149891,300.68
6.9535e-07,0.024123225323326895,300.0
1.059e-06,0.02412343259156955,300.69
1.049e-06,0.024124054385612714,300.7
1.0391e-06,0.024124676163629635,300.71
1.0293e-06,0.024125297925621562,300.74
1.1527e-06,0.024126126916685156,301.97
1.0196e-06,0.024126955879265003,300.78
1.01e-06,0.024129235379514207,300.81
1.0005e-06,0.024131514664438285,300.83
6.9535e-07,0.02413337937380507,300.0
9.9118e-07,0.02413379373409825,300.85
1.1634e-06,0.024135865428859184,301.33
9.8185e-07,0.02413607258855508,300.87
1.1527e-06,0.024136279746472943,301.97
1.1421e-06,0.024137936945812084,300.8
9.7267e-07,0.024138144087729695,300.88
1.1316e-06,0.024138972637624823,300.71
1.1847e-06,0.024139801159081656,300.65
9.6372e-07,0.024140422531513404,300.9
9.404499999999999e-07,0.02414062965210311,301.74
6.8307e-07,0.024141458116692122,300.0
9.551e-07,0.02414249365744972,300.93
6.9535e-07,0.02414352915379191,300.0
9.4706e-07,0.024144357518890415,300.95
1.1211e-06,0.024145600013252933,300.67
9.4005e-07,0.024146014163832507,300.98
1.13165e-06,0.02414642830730872,301.31500000000005
9.3552e-07,0.024147049509205053,300.99
1.1002e-06,0.024147463634924475,300.66
9.3103e-07,0.024148084810187327,301.01
1.0898e-06,0.024148498918152243,300.66
9.2358e-07,0.024149948240110162,301.04
9.1558e-07,0.0241518115262603,301.08
8.01205e-07,0.024153674668671018,300.565
7.3115e-07,0.024153881675623073,302.32
7.1906e-07,0.02415553766737557,302.4
8.9812e-07,0.024155744658362326,301.2
1.1634e-06,0.024156158635014798,301.32
1.1527e-06,0.02415657260457286,301.97
6.521225e-07,0.02415781447068422,300.0
8.8873e-07,0.02415802144216285,301.25
1.1421e-06,0.024158228411868283,300.8
1.1316e-06,0.02415926323379916,300.72
8.7892e-07,0.024160298011407063,301.31
7.069e-07,0.02416091885669914,302.53
6.8307e-07,0.024161746625606353,300.0
8.687e-07,0.02416257436615561,301.41
6.9535e-07,0.024163609001968227,300.0
8.5815e-07,0.024165057417684734,301.63
1.1527e-06,0.024166712643634423,301.97
8.4732e-07,0.024167333324138184,301.69
8.3627e-07,0.024169815886762563,301.76
8.2505e-07,0.02417209134518567,301.82
6.9535e-07,0.024173746089507932,300.0
8.1368e-07,0.02417436658942691,301.89
1.1634e-06,0.024176227993630436,301.3
8.0218e-07,0.024176434807473165,301.95
1.1527e-06,0.024176641619546746,301.96
1.1527e-06,0.024177262045153084,301.97
1.1421e-06,0.02417767565337909,300.82
1.1421e-06,0.02417829605245167,300.81
7.9057e-07,0.024178502848605,302.04
1.1316e-06,0.02417933001553186,300.73
1.1847e-06,0.024180157154162583,300.62
7.7885e-07,0.024180363934399332,302.1
9.404499999999999e-07,0.02418098426450007,301.72
6.8307e-07,0.024181811346547222,300.0
7.6705e-07,0.024182018112638985,302.16
7.5515e-07,0.02418367217773182,302.21
6.9535e-07,0.024183878927913943,300.0
7.4319e-07,0.024185119391890542,302.27
1.1211e-06,0.02418594633252956,300.68
1.1106e-06,0.02418677324489565,300.67
1.12115e-06,0.02418780684559888,300.74
1.0898e-06,0.02418884040213586,300.66
3.108469607843137e-07,0.02419008061168875,300.0
6.9535e-07,0.024194007522525075,300.0
7.3115e-07,0.024194214184387143,302.32
7.1906e-07,0.024195867415738582,302.4
1.2391e-06,0.024196280705926682,300.21
1.1958e-06,0.024196487348373524,300.76
1.2173e-06,0.024196693989055613,300.3
1.2064e-06,0.024196900627972993,300.38
1.1956e-06,0.024197107265125722,300.49
1.1527e-06,0.024197520534137377,301.97
1.1421e-06,0.02419793379609094,300.83
6.521225e-07,0.024198140424421047,300.0
1.1316e-06,0.02419958677333148,300.73
7.069e-07,0.024201239637671457,302.53
6.8307e-07,0.024202066027510957,300.0
1.0794e-06,0.02420289238913399,300.67
1.0692e-06,0.024203512141835946,300.68
8.77175e-07,0.02420413187866898,300.345
1.049e-06,0.024204751599634318,300.7
1.0391e-06,0.02420537130473317,300.72
1.0293e-06,0.02420599099396676,300.74
1.0196e-06,0.024207849966488143,300.79
1.1421e-06,0.02420805651017859,300.83
1.01e-06,0.02421012185016837,300.81
1.0005e-06,0.024212187013981205,300.83
6.9535e-07,0.024214045510818714,300.0
9.9118e-07,0.02421445849074474,300.85
1.072625e-06,0.02421672975444868,301.065
1.1527e-06,0.02421776207662467,301.94
1.1421e-06,0.02421817499317403,300.84
9.7267e-07,0.024219000805152966,300.89
1.1316e-06,0.024219826588974577,300.74
1.1847e-06,0.02422065234464175,300.61
9.6372e-07,0.02422106521191832,300.9
7.069e-07,0.024221271642917513,302.53
1.174e-06,0.024221478072157365,300.87
6.8307e-07,0.024222097349321344,300.0
9.551e-07,0.02422312944274542,300.93
6.9535e-07,0.024224161492196174,300.0
9.4706e-07,0.024224987100099765,300.95
1.1211e-06,0.02422643184622944,300.69
9.4005e-07,0.024226638231500466,300.97
1.1106e-06,0.02422725737676471,300.67
9.3552e-07,0.02422767013148396,300.99
1.12115e-06,0.024228289250378367,300.755
9.3103e-07,0.02422870198751885,301.01
1.0898e-06,0.024229321080046797,300.67
9.2358e-07,0.024230559217649106,301.04
9.1558e-07,0.02423241630543681,301.08
6.9535e-07,0.024234273250914706,300.0
8.191050000000001e-07,0.02423447956940689,301.725
7.1906e-07,0.024236130054115484,302.4
8.9812e-07,0.024236542657730703,301.19
1.1634e-06,0.024236748956904263,301.23
1.1527e-06,0.02423778042643344,301.87
1.1421e-06,0.02423819300195458,300.85
6.521225e-07,0.024238399287081644,300.0
8.8873e-07,0.0242386055704531,301.24
1.1316e-06,0.02423984323381651,300.74
8.7892e-07,0.02424087457168161,301.3
7.069e-07,0.024241493353339437,302.53
6.8307e-07,0.024242318370980943,300.0
8.687e-07,0.0242431433605463,301.38
6.9535e-07,0.02424438079225782,300.0
8.5815e-07,0.02424561816081413,301.61
8.4732e-07,0.02424788650583799,301.69
1.1421e-06,0.024248298909408057,300.85
8.3627e-07,0.024250360822057886,301.76
8.2505e-07,0.024252628723501292,301.82
6.9535e-07,0.024254484121498027,300.0
8.1368e-07,0.0242548964128895,301.89
9.827899999999999e-07,0.024256957764732162,301.58
1.1527e-06,0.0242579883749663,301.79
1.1421e-06,0.024258400606800113,300.86
7.9057e-07,0.024259018941416407,302.04
1.1316e-06,0.024260049464088072,300.75
9.81775e-07,0.024260873850708676,301.345
9.404499999999999e-07,0.024261698209317503,301.68499999999995
7.6705e-07,0.0242625225399174,302.16
6.8307e-07,0.024262522539917404,300.0
7.5515e-07,0.02426417111710186,302.21
6.9535e-07,0.024264583243896853,300.0
7.4319e-07,0.02426561353026129,302.27
1.1211e-06,0.024266643772882974,300.7
1.1106e-06,0.024267467935489274,300.68
1.1421e-06,0.024268498099388018,300.87
1.1002e-06,0.02426849809938802,300.67
1.0898e-06,0.024269528219559605,300.67
3.108469607843137e-07,0.02427055829600959,300.0
6.9535e-07,0.02427447218787671,300.0
7.3115e-07,0.0242748841397853,302.32
7.1906e-07,0.02427653187751496,302.4
1.2391e-06,0.024276943794472976,300.21
1.1958e-06,0.024277149750331073,300.71000000000004
1.2173e-06,0.024277355704441946,300.29
1.2064e-06,0.02427756165680565,300.37
1.1956e-06,0.02427776760742223,300.46
1.1527e-06,0.024278179503414172,301.73
1.1421e-06,0.02427859139241814,300.87
6.521225e-07,0.024278797334299735,300.0
1.1316e-06,0.024280238878561306,300.76
7.069e-07,0.0242816803372419,302.53
6.8307e-07,0.024282503989498282,300.0
1.0794e-06,0.02428373941550189,300.68
1.0692e-06,0.02428415121020292,300.69
6.9535e-07,0.024284562997921127,300.0
1.059e-06,0.024284768889161784,300.7
1.049e-06,0.024285386552410484,300.71
1.0391e-06,0.024286004199950226,300.72
1.0293e-06,0.024286621831782203,300.74
1.0196e-06,0.02428847463304355,300.79
1.1421e-06,0.0242886804911259,300.88
1.01e-06,0.024290738975996592,300.81
1.0005e-06,0.024293003107890964,300.83
6.9535e-07,0.024294649616736604,300.0
9.9118e-07,0.024295267028785667,300.85
1.1634e-06,0.02429711917079883,301.16
9.8185e-07,0.024297324955640694,300.87
1.1527e-06,0.024298148077579906,301.68
1.1421e-06,0.024298559628093182,300.89
9.7267e-07,0.02429958847388161,300.89
1.1316e-06,0.024300205760445732,300.76
1.1847e-06,0.024301028784806625,300.57
9.6372e-07,0.02430164603478538,300.91
9.404499999999999e-07,0.024301851781294365,301.66499999999996
6.8307e-07,0.02430267474991179,300.0
9.551e-07,0.02430370342149525,300.93
6.9535e-07,0.024304732049541297,300.0
9.4706e-07,0.024305554920634912,300.95
1.1211e-06,0.024306789175043253,300.71
9.4005e-07,0.02430720057925223,300.97
1.1106e-06,0.024307611976498226,300.68
9.3552e-07,0.02430843475010269,300.99
1.12115e-06,0.024308640439152495,300.795
9.3103e-07,0.024309463177947802,301.01
1.0898e-06,0.024309668858295868,300.68
9.2358e-07,0.024311108572008806,301.04
9.1558e-07,0.02431295950722577,301.07
6.9535e-07,0.024314810301542557,300.0
8.191050000000001e-07,0.024315015936659388,301.725
7.1906e-07,0.024316660954991333,302.4
8.9812e-07,0.024317072192186297,301.19
1.1634e-06,0.024317277808175813,301.14
1.1527e-06,0.024318305862045572,301.64
1.1421e-06,0.024318717071424634,300.92
6.521225e-07,0.024318922673506736,300.0
8.8873e-07,0.024319128273850608,301.24
1.1316e-06,0.02432036183941349,300.77
8.7892e-07,0.02432138976292268,301.29
7.069e-07,0.024322006496175434,302.53
6.8307e-07,0.024322828782853363,300.0
8.687e-07,0.024323651041733025,301.37
6.9535e-07,0.024324884377936926,300.0
8.5815e-07,0.024326117651610583,301.56
8.4732e-07,0.024328378490972226,301.69
1.1421e-06,0.024328789530101987,300.94
8.3627e-07,0.024330844621590925,301.76
8.2505e-07,0.024333105021759966,301.82
6.9535e-07,0.02433474881727773,300.0
8.1368e-07,0.024335365211970827,301.89
9.827899999999999e-07,0.02433741974819845,301.53499999999997
1.1527e-06,0.024338446951274437,301.6
1.1421e-06,0.02433885782036618,300.97
7.9057e-07,0.024339474110999196,302.04
1.1316e-06,0.024340501227378207,300.78
9.81775e-07,0.024341322889276172,301.33000000000004
7.069e-07,0.024341939117498424,302.53
1.174e-06,0.02434214452343918,300.78
6.8307e-07,0.02434276073086206,300.0
7.6705e-07,0.024342966129870042,302.16
7.5515e-07,0.024344609259546558,302.21
6.9535e-07,0.024344814642958363,300.0
7.4319e-07,0.024346046907044273,302.27
1.1211e-06,0.024347073746140417,300.72
1.1106e-06,0.02434789518623735,300.69
1.12115e-06,0.024348921947388143,300.855
1.0898e-06,0.02434994866524363,300.68
3.108469607843137e-07,0.02435097533980929,300.0
6.9535e-07,0.02435487630845207,300.0
7.3115e-07,0.024355081605283116,302.32
7.1906e-07,0.0243567239176372,302.4
1.20125e-06,0.024357339756221327,300.655
1.2282e-06,0.024357545032289277,300.24
1.2173e-06,0.024357750306627252,300.29
1.2064e-06,0.0243579555792353,300.36
1.1956e-06,0.02435816085011346,300.45
1.1527e-06,0.024358366119261777,301.57
1.1421e-06,0.02435877665236906,301.1
6.521225e-07,0.024358981916328112,300.0
1.1316e-06,0.024360418715613244,300.79
7.069e-07,0.0243620606681783,302.53
6.8307e-07,0.024362881602963144,300.0
1.0794e-06,0.024364112953276177,300.69
1.0692e-06,0.024364523389551456,300.7
6.9535e-07,0.024364933818912783,300.0
1.059e-06,0.024365139031000828,300.7
1.049e-06,0.024365754656894993,300.71
1.0391e-06,0.024366370267235125,300.72
1.0293e-06,0.02436698586202241,300.75
1.1421e-06,0.024368832553078944,301.3
1.0196e-06,0.024369037732335678,300.79
1.01e-06,0.024371089429896235,300.82
1.0005e-06,0.024373346097735536,300.84
6.9535e-07,0.024374987179483807,300.0
9.9118e-07,0.02437560255665488,300.85
1.1634e-06,0.024377448594961697,301.08
9.8185e-07,0.02437785880671229,300.87
1.1527e-06,0.024378474111395897,301.54
1.1421e-06,0.024378884305890622,301.56
9.7267e-07,0.024379909761933084,300.89
1.1316e-06,0.024380525014855606,300.8
1.1847e-06,0.024381345327934636,300.55
9.6372e-07,0.024381960544632174,300.91
9.404499999999999e-07,0.024382165613415066,301.64
6.8307e-07,0.024382985871299685,300.0
9.551e-07,0.024384011154853093,300.93
6.9535e-07,0.024385036395297835,300.0
9.4706e-07,0.024386061592639348,300.95
1.1211e-06,0.02438708674688307,300.73
9.4005e-07,0.024387701818744625,300.97
1.1106e-06,0.02438811185803444,300.7
9.3552e-07,0.024388726904043187,300.99
1.12115e-06,0.024388931915932686,301.22
9.3103e-07,0.024389751946258083,301.0
1.0898e-06,0.024389956949531503,300.69
9.2358e-07,0.024391391924201457,301.03
9.1558e-07,0.024393236767596055,301.07
6.9535e-07,0.024394876511267687,300.0
8.191050000000001e-07,0.024395286429964295,301.72
7.1906e-07,0.024396926035875913,302.4
8.9812e-07,0.024397335920136855,301.18
1.1634e-06,0.024397540859685016,301.06
1.1527e-06,0.024398565531604518,301.52
1.1421e-06,0.024398975388323172,301.88
6.521225e-07,0.024399180314100717,300.0
8.8873e-07,0.02439959016049245,301.23
1.1316e-06,0.024400614746354236,300.81
8.7892e-07,0.024401639289195306,301.29
7.069e-07,0.024402049094287143,302.53
6.8307e-07,0.02440286868382486,300.0
8.687e-07,0.024403893132039403,301.35
6.9535e-07,0.02440491753725056,300.0
8.5815e-07,0.024406351632310797,301.5
8.4732e-07,0.024408605040026354,301.69
1.1421e-06,0.02440901472816959,301.96
8.3627e-07,0.024411063065749514,301.76
8.2505e-07,0.02441331603858845,301.82
6.9535e-07,0.024414954433707222,300.0
8.1368e-07,0.024415568803531896,301.89
1.1634e-06,0.024417411820256463,301.04
8.0218e-07,0.02441761659130555,301.95
1.1527e-06,0.024418435658329955,301.49
1.1421e-06,0.024418845181539604,302.01
7.9057e-07,0.024419664207355515,302.04
1.1316e-06,0.024420483205702545,300.82
1.1847e-06,0.02442130217658346,300.54
7.7885e-07,0.024421506915012433,302.1
1.174e-06,0.02442212112000102,300.72
7.069e-07,0.024422121120001025,302.53
6.8307e-07,0.024422940035957998,300.0
7.6705e-07,0.024423144760656847,302.16
7.5515e-07,0.024424782496472716,302.21
6.9535e-07,0.02442498720572848,300.0
7.4319e-07,0.02442621542523524,302.27
1.1211e-06,0.024427034203930695,300.74
1.1106e-06,0.024428057638707174,300.71
1.12115e-06,0.024428876355657457,301.37
1.0898e-06,0.02442989971326121,300.69
3.108469607843137e-07,0.0244311276858028,300.0
6.9535e-07,0.02443501585839469,300.0
7.3115e-07,0.024435220481919127,302.32
7.1906e-07,0.024436857408431226,302.4
1.2391e-06,0.024437266622926546,300.21
1.1958e-06,0.024437471227604545,300.625
1.2173e-06,0.024437675830569484,300.28
1.2064e-06,0.024437880431821414,300.35
1.1956e-06,0.024438085031360378,300.43
1.1527e-06,0.024438494225299562,301.46
1.1421e-06,0.02443890341238739,302.06
6.521225e-07,0.024439108003362152,300.0
1.1316e-06,0.024440540092232003,300.83
7.069e-07,0.024442176662482416,302.53
6.8307e-07,0.024442994906516673,300.0
1.0794e-06,0.02444401767304221,300.69
1.0692e-06,0.024444631312417045,300.7
8.77175e-07,0.024445040396775784,300.355
1.049e-06,0.02444565401047802,300.72
1.0391e-06,0.024446267608778233,300.73
1.0293e-06,0.024446881191677598,300.75
1.08085e-06,0.0244489263567953,301.435
1.01e-06,0.02445117584084659,300.82
1.0005e-06,0.024453425117966603,300.84
6.9535e-07,0.02445485636841893,300.0
9.9118e-07,0.024455469735828017,300.86
1.1634e-06,0.02445751418276191,301.0
9.8185e-07,0.024457718618055936,300.87
1.1527e-06,0.024458536342144434,301.43
1.1421e-06,0.024458945193936717,302.08
9.7267e-07,0.024459762877019068,300.89
1.1316e-06,0.02446058053276741,300.84
1.1847e-06,0.02446139816118449,300.53
8.353099999999999e-07,0.02446201136456281,301.72
1.174e-06,0.02446221576227305,300.7
6.8307e-07,0.024462828945156775,300.0
9.551e-07,0.02446405526481658,300.93
6.9535e-07,0.02446487277710636,300.0
9.4706e-07,0.024465894629054546,300.95
1.1211e-06,0.024467120795058826,300.76
9.4005e-07,0.02446752950340512,300.97
1.1106e-06,0.024468142553124052,300.71
9.3552e-07,0.024468551244403496,300.99
1.12115e-06,0.024468959928856806,301.39
9.3103e-07,0.0244695729427385,301.0
1.0898e-06,0.02446998161012795,300.7
9.2358e-07,0.024471411892246837,301.03
9.1558e-07,0.0244732507035743,301.07
6.9535e-07,0.024474885086553523,300.0
8.191050000000001e-07,0.024475089376752027,301.72
7.1906e-07,0.02447672363695762,302.4
8.9812e-07,0.024477132184959904,301.18
1.1634e-06,0.02447733645640391,300.98
1.1527e-06,0.02447835778805433,301.41
1.1421e-06,0.0244787663087828,302.08
6.521225e-07,0.024478970566590416,300.0
8.8873e-07,0.024479379077092623,301.23
1.1316e-06,0.024480400323524124,300.85
8.7892e-07,0.024481421527354167,301.28
7.069e-07,0.024482034229205713,302.53
6.8307e-07,0.024482851141155927,300.0
8.687e-07,0.024483872242764215,301.34
6.9535e-07,0.024484893301789164,300.0
8.5815e-07,0.0244861185164166,301.46
8.4732e-07,0.024488364584022346,301.69
1.1421e-06,0.024488772937817854,302.08
8.3627e-07,0.02449081460466352,301.76
8.2505e-07,0.024493060241627625,301.82
6.9535e-07,0.02449489742783178,300.0
8.1368e-07,0.024495305672720232,301.89
9.827899999999999e-07,0.024497346795112323,301.46000000000004
1.1527e-06,0.024498163196452098,301.4
1.1421e-06,0.024498775479603056,302.08
1.1421e-06,0.02449918365986916,302.08
7.9057e-07,0.024499387747451976,302.04
1.1316e-06,0.024499795917517355,300.86
1.1316e-06,0.024500408159865417,300.86
9.81775e-07,0.024501224459197952,301.31
1.1211e-06,0.024501428529781686,300.77
9.404499999999999e-07,0.024502040731335013,301.605
1.1106e-06,0.02450244885720609,300.73
1.1634e-06,0.02450265291759241,300.97
7.6705e-07,0.024502856976279314,302.16
6.8307e-07,0.024502856976279318,300.0
1.1527e-06,0.024503673194033584,301.4
7.5515e-07,0.02450448938460053,302.21
6.9535e-07,0.024504897469689604,300.0
7.4319e-07,0.02450591765268136,302.27
1.1211e-06,0.024506937793204602,300.77
1.1106e-06,0.024507957891264625,300.73
1.1002e-06,0.024508977946866736,300.71
1.1107e-06,0.024509793960782292,300.78499999999997
3.108469607843137e-07,0.024510813939973515,300.0
6.9535e-07,0.02451468947386444,300.0
7.3115e-07,0.024515097389160013,302.32
7.1906e-07,0.024516728982472355,302.4
1.2391e-06,0.02451713686383465,300.2
1.2282e-06,0.024517340801971165,300.23
1.2173e-06,0.024517544738411307,300.27
1.2064e-06,0.024517748673155128,300.34
1.1956e-06,0.024517952606202664,300.42
6.521225e-07,0.024518972245997587,300.0
1.1421e-06,0.024519176168868315,302.08
1.1316e-06,0.024519787927304755,300.87
1.1211e-06,0.024521419208520537,300.78
7.069e-07,0.024521827011868426,302.53
1.1106e-06,0.02452243870417459,300.73
6.8307e-07,0.024522642598219305,300.0
1.0794e-06,0.024523865926888443,300.7
1.0692e-06,0.02452447756833976,300.71
6.9535e-07,0.0245246814454337,300.0
1.059e-06,0.024524885320832798,300.72
1.049e-06,0.024525496936861443,300.72
1.0391e-06,0.02452610853763801,300.73
1.0293e-06,0.024526720123163634,300.76
1.0196e-06,0.024528758631451368,300.8
1.1316e-06,0.024529573987332107,300.88
1.01e-06,0.02453100079491255,300.83
1.0005e-06,0.024533242753455975,300.84
6.9535e-07,0.024534669347680234,300.0
9.9118e-07,0.02453548450713782,300.86
9.8185e-07,0.024537522287305213,300.88
1.1421e-06,0.02453894863273486,302.07
1.1316e-06,0.024539559898254085,300.88
9.7267e-07,0.024539763650043577,300.89
1.1847e-06,0.024540986125255848,300.51
1.1211e-06,0.024541189865204174,300.78
9.482066666666665e-07,0.024541801074900758,301.3666666666667
1.1369999999999999e-06,0.02454241226937564,300.84000000000003
6.8307e-07,0.024542615997484866,300.0
1.1527e-06,0.024543227171665915,301.37
9.551e-07,0.024543838330627912,300.93
6.9535e-07,0.0245446531855718,300.0
9.4706e-07,0.024545671716210988,300.96
9.4005e-07,0.024547301277329858,300.97
9.3552e-07,0.024548319698097464,300.98
1.1002e-06,0.02454872705457454,300.72
9.3103e-07,0.02454933807661624,301.0
1.1316e-06,0.0245495417472506,300.89
1.0898e-06,0.024549745416195253,300.71
9.2358e-07,0.024551171051499763,301.03
9.1558e-07,0.024553003889544758,301.07
6.9535e-07,0.02455463296406607,300.0
8.191050000000001e-07,0.024554836590781868,301.72
7.1906e-07,0.024556465543721883,302.4
8.9812e-07,0.024556872765073325,301.17
6.521225e-07,0.02455870517759436,300.0
1.1421e-06,0.024558908770545975,302.03
8.8873e-07,0.024559112361809823,301.22
1.1316e-06,0.02455951953927438,300.89
1.1211e-06,0.02456114818163027,300.79
8.7892e-07,0.024561351754331436,301.27
7.069e-07,0.02456175889467202,302.53
1.1106e-06,0.024562369592529137,300.74
6.8307e-07,0.024562573155107348,300.0
8.687e-07,0.024563590942694027,301.34
6.9535e-07,0.024564405142400658,300.0
8.5815e-07,0.024565829926953414,301.43
8.4732e-07,0.024568068707165405,301.67
1.1316e-06,0.024569493279268093,300.9
8.3627e-07,0.02457051078020154,301.76
8.2505e-07,0.024572749133949176,301.82
6.9535e-07,0.02457437689952687,300.0
8.1368e-07,0.024574987283821736,301.89
8.0218e-07,0.02457702178865454,301.95
1.1421e-06,0.024578852699017502,301.94
7.9057e-07,0.024579056125083404,302.04
1.1316e-06,0.024579462972164384,300.91
9.81775e-07,0.02458088688391857,301.3
1.1211e-06,0.02458109029315014,300.8
7.069e-07,0.02458149710656371,302.53
1.174e-06,0.024581700510745794,300.64
9.8569e-07,0.024582310713193743,300.55
7.6705e-07,0.024582514110643768,302.16
